
--- CSV DUMP START ---
time_s,dt_s,gx_deg_s,gy_deg_s,gz_deg_s,omega_roll_deg_s,roll_gyro_deg
12.359000,0.008000,1.831055,2.685547,1.708984,1.831055,22.326113
12.368001,0.009000,1.770020,2.746582,1.647949,1.770020,22.342043
12.376000,0.008000,1.892090,2.807617,1.708984,1.892090,22.357180
12.385000,0.009000,1.770020,2.746582,1.831055,1.770020,22.373110
12.393001,0.008000,1.708984,2.746582,1.770020,1.708984,22.386782
12.402000,0.009000,1.770020,2.807617,1.647949,1.770020,22.402712
12.410001,0.008000,1.831055,2.746582,1.770020,1.831055,22.417360
12.418000,0.008000,1.831055,2.746582,1.770020,1.831055,22.432009
12.427001,0.009000,1.831055,2.807617,1.708984,1.831055,22.448488
12.435000,0.008000,1.892090,2.868652,1.647949,1.892090,22.463625
12.444000,0.009000,1.953125,2.868652,1.770020,1.953125,22.481203
12.452001,0.008000,1.770020,2.746582,1.831055,1.770020,22.495363
12.461000,0.009000,1.708984,2.746582,1.708984,1.708984,22.510744
12.469001,0.008000,1.708984,2.807617,1.770020,1.708984,22.524416
12.478001,0.009000,1.770020,2.807617,1.647949,1.770020,22.540346
12.486001,0.008000,1.770020,2.807617,1.831055,1.770020,22.554506
12.605000,0.119029,1.953125,2.807617,1.708984,1.953125,22.786985
12.613001,0.007971,1.831055,2.746582,1.831055,1.831055,22.801580
12.621000,0.008000,1.831055,2.746582,1.831055,1.831055,22.816229
12.630001,0.009000,1.892090,2.685547,1.831055,1.892090,22.833258
12.638000,0.008000,2.014160,2.685547,1.586914,2.014160,22.849371
12.647000,0.009000,1.892090,2.807617,1.708984,1.892090,22.866400
12.655001,0.008000,1.831055,2.868652,1.647949,1.831055,22.881048
12.664001,0.009000,1.708984,2.807617,1.770020,1.708984,22.896429
12.672001,0.008000,1.770020,2.624512,1.770020,1.770020,22.910589
12.681001,0.009000,1.770020,2.685547,1.770020,1.770020,22.926519
12.689000,0.008000,1.953125,2.807617,1.770020,1.953125,22.942144
12.698001,0.009000,1.831055,2.746582,1.708984,1.831055,22.958624
12.706000,0.008000,1.770020,2.746582,1.770020,1.770020,22.972784
12.714001,0.008000,1.831055,2.807617,1.708984,1.831055,22.987432
12.723001,0.009000,1.953125,2.685547,1.647949,1.953125,23.005011
12.731001,0.008000,1.831055,2.746582,1.647949,1.831055,23.019659
12.740001,0.009000,1.831055,2.624512,1.586914,1.831055,23.036139
12.748000,0.008000,1.708984,2.563477,1.647949,1.708984,23.049810
12.757001,0.009000,1.770020,2.685547,1.770020,1.770020,23.065741
12.765000,0.008000,1.892090,2.624512,1.708984,1.892090,23.080877
12.774000,0.009000,1.831055,2.685547,1.770020,1.831055,23.097357
12.782001,0.008000,1.831055,2.868652,1.770020,1.831055,23.112005
12.791000,0.009000,1.831055,2.929688,1.647949,1.831055,23.128485
12.799001,0.008000,1.831055,2.807617,1.708984,1.831055,23.143133
12.807000,0.008000,1.831055,2.685547,1.708984,1.831055,23.157782
12.816001,0.009000,1.708984,2.746582,1.647949,1.708984,23.173162
12.824000,0.008000,1.708984,2.746582,1.586914,1.708984,23.186834
12.833000,0.009000,1.892090,2.685547,1.647949,1.892090,23.203863
12.841001,0.008000,1.892090,2.563477,1.708984,1.892090,23.219000
12.850000,0.009000,1.708984,2.685547,1.770020,1.708984,23.234381
12.858001,0.008000,1.770020,2.807617,1.770020,1.770020,23.248541
12.867001,0.009000,1.831055,2.563477,1.770020,1.831055,23.265020
12.875001,0.008000,1.831055,2.624512,1.831055,1.831055,23.279669
12.884001,0.009000,1.892090,2.685547,1.708984,1.892090,23.296698
12.892000,0.008000,1.831055,2.746582,1.708984,1.831055,23.311346
12.900001,0.008000,1.770020,2.868652,1.770020,1.770020,23.325506
12.909000,0.009000,1.831055,2.746582,1.770020,1.831055,23.341986
12.917001,0.008000,1.770020,2.685547,1.708984,1.770020,23.356146
12.926001,0.009000,1.770020,2.685547,1.586914,1.770020,23.372076
12.934001,0.008000,1.831055,2.685547,1.647949,1.831055,23.386724
12.943001,0.009000,1.770020,2.746582,1.708984,1.770020,23.402655
12.951000,0.008000,1.892090,2.807617,1.770020,1.892090,23.417791
12.960001,0.009000,1.770020,2.746582,1.586914,1.770020,23.433722
12.968000,0.008000,1.831055,2.624512,1.770020,1.831055,23.448370
12.977000,0.009000,1.892090,2.685547,1.525879,1.892090,23.465399
12.985001,0.008000,1.892090,2.624512,1.525879,1.892090,23.480536
12.993001,0.008000,1.831055,2.746582,1.586914,1.831055,23.495184
13.002001,0.009000,1.953125,2.746582,1.525879,1.953125,23.512762
13.010000,0.008000,1.892090,2.746582,1.647949,1.892090,23.527899
13.019001,0.009000,1.831055,2.807617,1.708984,1.831055,23.544378
13.130001,0.111029,1.831055,2.624512,1.770020,1.831055,23.747679
13.137001,0.006975,1.770020,2.685547,1.647949,1.770020,23.760025
13.146001,0.008996,1.770020,2.868652,1.708984,1.770020,23.775948
13.154000,0.008000,1.831055,2.685547,1.831055,1.831055,23.790596
13.163001,0.009000,1.892090,2.685547,1.953125,1.892090,23.807625
13.171000,0.008000,1.892090,2.685547,1.831055,1.892090,23.822762
13.180000,0.009000,2.014160,2.868652,1.708984,2.014160,23.840889
13.188001,0.008000,1.892090,2.868652,1.770020,1.892090,23.856026
13.196001,0.008000,1.892090,2.685547,1.831055,1.892090,23.871162
13.205001,0.009000,1.892090,2.685547,1.770020,1.892090,23.888191
13.213000,0.008000,1.831055,2.746582,1.586914,1.831055,23.902840
13.222001,0.009000,1.708984,2.685547,1.708984,1.708984,23.918221
13.230000,0.008000,1.892090,2.807617,1.708984,1.892090,23.933357
13.239000,0.009000,1.892090,2.868652,1.647949,1.892090,23.950386
13.247001,0.008000,1.770020,2.868652,1.708984,1.770020,23.964546
13.256001,0.009000,1.708984,2.929688,1.647949,1.708984,23.979927
13.264001,0.008000,1.831055,2.807617,1.708984,1.831055,23.994576
13.273001,0.009000,1.770020,2.746582,1.831055,1.770020,24.010506
13.281001,0.008000,1.770020,2.807617,1.708984,1.770020,24.024666
13.289001,0.008000,1.770020,2.807617,1.647949,1.770020,24.038826
13.298000,0.009000,1.831055,2.746582,1.708984,1.831055,24.055305
13.306001,0.008000,1.770020,2.807617,1.647949,1.770020,24.069466
13.315001,0.009000,1.708984,2.685547,1.770020,1.708984,24.084846
13.323001,0.008000,1.708984,2.624512,1.586914,1.708984,24.098518
13.332001,0.009000,1.770020,2.746582,1.586914,1.770020,24.114449
13.340001,0.008000,1.831055,2.685547,1.525879,1.831055,24.129097
13.349001,0.009000,1.892090,2.685547,1.647949,1.892090,24.146126
13.357000,0.008000,1.831055,2.624512,1.647949,1.831055,24.160774
13.366000,0.009000,1.892090,2.624512,1.647949,1.892090,24.177803
13.374001,0.008000,1.831055,2.685547,1.525879,1.831055,24.192451
13.382001,0.008000,1.647949,2.685547,1.586914,1.647949,24.205635
13.391001,0.009000,1.708984,2.563477,1.770020,1.708984,24.221016
13.399000,0.008000,1.708984,2.502441,1.708984,1.708984,24.234688
13.408001,0.009000,1.708984,2.807617,1.770020,1.708984,24.250069
13.416000,0.008000,1.770020,2.746582,1.831055,1.770020,24.264229
13.425000,0.009000,1.770020,2.746582,1.708984,1.770020,24.280159
13.433001,0.008000,1.770020,2.624512,1.770020,1.770020,24.294319
13.442000,0.009000,1.892090,2.746582,1.708984,1.892090,24.311348
13.450001,0.008000,1.892090,2.746582,1.525879,1.892090,24.326485
13.459001,0.009000,1.831055,2.746582,1.525879,1.831055,24.342964
13.467001,0.008000,1.831055,2.746582,1.708984,1.831055,24.357613
13.475000,0.008000,1.708984,2.563477,1.708984,1.708984,24.371284
13.484000,0.009000,1.708984,2.502441,1.708984,1.708984,24.386665
13.492001,0.008000,1.770020,2.685547,1.770020,1.770020,24.400826
13.501000,0.009000,1.770020,2.685547,1.708984,1.770020,24.416756
13.509001,0.008000,1.770020,2.624512,1.647949,1.770020,24.430916
13.518001,0.009000,1.831055,2.502441,1.708984,1.831055,24.447395
13.526001,0.008000,1.708984,2.563477,1.708984,1.708984,24.461067
13.535001,0.009000,1.770020,2.685547,1.647949,1.770020,24.476997
13.543000,0.008000,1.647949,2.685547,1.708984,1.647949,24.490181
13.664001,0.121029,1.953125,2.746582,1.770020,1.953125,24.726566
13.671000,0.006975,1.831055,2.807617,1.647949,1.831055,24.739338
13.678000,0.006996,1.708984,2.685547,1.708984,1.708984,24.751293
13.687000,0.009000,1.770020,2.746582,1.647949,1.770020,24.767223
13.695001,0.008000,1.770020,2.685547,1.708984,1.770020,24.781384
13.704000,0.009000,1.831055,2.746582,1.647949,1.831055,24.797863
13.712001,0.008000,1.708984,2.624512,1.586914,1.708984,24.811535
13.721001,0.009000,1.708984,2.746582,1.586914,1.708984,24.826916
13.729001,0.008000,1.831055,2.685547,1.525879,1.831055,24.841564
13.738001,0.009000,1.892090,2.563477,1.647949,1.892090,24.858593
13.746000,0.008000,1.831055,2.685547,1.586914,1.831055,24.873241
13.755001,0.009000,1.892090,2.868652,1.770020,1.892090,24.890270
13.763000,0.008000,1.831055,2.807617,1.708984,1.831055,24.904919
13.771001,0.008000,1.831055,2.624512,1.708984,1.831055,24.919567
13.780001,0.009000,1.770020,2.685547,1.770020,1.770020,24.935497
13.788001,0.008000,1.708984,2.685547,1.647949,1.708984,24.949169
13.797001,0.009000,1.770020,2.746582,1.586914,1.770020,24.965099
13.805000,0.008000,1.831055,2.685547,1.647949,1.831055,24.979748
13.814001,0.009000,1.831055,2.746582,1.647949,1.831055,24.996227
13.822001,0.008000,1.831055,2.685547,1.647949,1.831055,25.010876
13.831000,0.009000,1.708984,2.746582,1.708984,1.708984,25.026257
13.839001,0.008000,1.647949,2.807617,1.647949,1.647949,25.039440
13.848001,0.009000,1.770020,2.685547,1.647949,1.770020,25.055370
13.856001,0.008000,1.831055,2.685547,1.770020,1.831055,25.070019
13.864000,0.008000,1.831055,2.685547,1.770020,1.831055,25.084667
13.873001,0.009000,1.770020,2.685547,1.708984,1.770020,25.100597
13.881001,0.008000,1.708984,2.685547,1.647949,1.708984,25.114269
13.890000,0.009000,1.708984,2.624512,1.647949,1.708984,25.129650
13.898001,0.008000,1.647949,2.685547,1.647949,1.647949,25.142834
13.907001,0.009000,1.770020,2.685547,1.586914,1.770020,25.158764
13.915001,0.008000,1.831055,2.624512,1.831055,1.831055,25.173412
13.924001,0.009000,1.831055,2.746582,1.831055,1.831055,25.189892
13.932001,0.008000,1.892090,2.685547,1.770020,1.892090,25.205029
13.941001,0.009000,1.708984,2.807617,1.647949,1.708984,25.220409
13.949000,0.008000,1.647949,2.624512,1.647949,1.647949,25.233593
13.957001,0.008000,1.770020,2.624512,1.770020,1.770020,25.247753
13.966001,0.009000,1.770020,2.624512,1.464844,1.770020,25.263683
13.974001,0.008000,1.708984,2.502441,1.464844,1.708984,25.277355
13.983001,0.009000,1.708984,2.685547,1.586914,1.708984,25.292736
13.991001,0.008000,1.953125,2.807617,1.586914,1.953125,25.308361
14.000001,0.009000,1.831055,2.746582,1.647949,1.831055,25.324841
14.008000,0.008000,1.831055,2.685547,1.464844,1.831055,25.339489
14.017000,0.009000,1.770020,2.807617,1.647949,1.770020,25.355419
14.025001,0.008000,1.770020,2.746582,1.708984,1.770020,25.369579
14.034000,0.009000,1.770020,2.807617,1.708984,1.770020,25.385509
14.042001,0.008000,1.770020,2.685547,1.708984,1.770020,25.399670
14.050000,0.008000,1.770020,2.624512,1.647949,1.770020,25.413830
14.059001,0.009000,1.770020,2.868652,1.647949,1.770020,25.429760
14.067000,0.008000,1.770020,2.685547,1.647949,1.770020,25.443920
14.076000,0.009000,1.770020,2.807617,1.647949,1.770020,25.459850
14.195001,0.119028,1.708984,2.746582,1.708984,1.708984,25.663267
14.203001,0.007972,1.770020,2.746582,1.586914,1.770020,25.677378
14.211000,0.008000,1.708984,2.746582,1.708984,1.708984,25.691050
14.220000,0.009000,1.770020,2.807617,1.708984,1.770020,25.706980
14.228001,0.008000,1.831055,2.746582,1.647949,1.831055,25.721628
14.236001,0.008000,1.953125,2.685547,1.647949,1.953125,25.737253
14.245001,0.009000,1.770020,2.746582,1.586914,1.770020,25.753183
14.253000,0.008000,1.770020,2.746582,1.647949,1.770020,25.767344
14.262001,0.009000,1.770020,2.746582,1.708984,1.770020,25.783274
14.270000,0.008000,1.831055,2.685547,1.708984,1.831055,25.797922
14.279000,0.009000,1.770020,2.807617,1.708984,1.770020,25.813852
14.287001,0.008000,1.770020,2.807617,1.708984,1.770020,25.828012
14.296000,0.009000,1.708984,2.685547,1.770020,1.708984,25.843393
14.304001,0.008000,1.770020,2.624512,1.586914,1.770020,25.857553
14.313001,0.009000,1.831055,2.746582,1.708984,1.831055,25.874033
14.321001,0.008000,1.831055,2.807617,1.708984,1.831055,25.888681
14.330001,0.009000,1.892090,2.807617,1.770020,1.892090,25.905710
14.338000,0.008000,2.014160,2.746582,1.586914,2.014160,25.921824
14.346001,0.008000,1.892090,2.685547,1.586914,1.892090,25.936960
14.355000,0.009000,1.770020,2.746582,1.770020,1.770020,25.952890
14.363001,0.008000,1.770020,2.685547,1.770020,1.770020,25.967051
14.372001,0.009000,1.831055,2.624512,1.770020,1.831055,25.983530
14.380001,0.008000,1.831055,2.746582,1.708984,1.831055,25.998178
14.389001,0.009000,1.831055,2.685547,1.770020,1.831055,26.014658
14.397000,0.008000,1.831055,2.746582,1.770020,1.831055,26.029306
14.406001,0.009000,1.892090,2.746582,1.708984,1.892090,26.046335
14.414001,0.008000,1.892090,2.624512,1.770020,1.892090,26.061472
14.423000,0.009000,1.770020,2.807617,1.831055,1.770020,26.077402
14.431001,0.008000,1.770020,2.929688,1.647949,1.770020,26.091562
14.439001,0.008000,1.708984,2.746582,1.708984,1.708984,26.105234
14.448001,0.009000,1.831055,2.624512,1.770020,1.831055,26.121714
14.456000,0.008000,1.892090,2.624512,1.770020,1.892090,26.136850
14.465001,0.009000,1.892090,2.624512,1.831055,1.892090,26.153879
14.473001,0.008000,1.953125,2.685547,1.708984,1.953125,26.169504
14.482000,0.009000,1.831055,2.807617,1.708984,1.831055,26.185984
14.490001,0.008000,1.770020,2.807617,1.586914,1.770020,26.200144
14.499001,0.009000,1.892090,2.685547,1.525879,1.892090,26.217173
14.507001,0.008000,1.831055,2.624512,1.525879,1.831055,26.231821
14.516001,0.009000,1.770020,2.685547,1.586914,1.770020,26.247751
14.524001,0.008000,1.831055,2.685547,1.647949,1.831055,26.262400
14.532001,0.008000,1.953125,2.624512,1.708984,1.953125,26.278025
14.541000,0.009000,1.708984,2.746582,1.831055,1.708984,26.293406
14.549001,0.008000,1.770020,2.746582,1.708984,1.770020,26.307566
14.558001,0.009000,1.770020,2.746582,1.647949,1.770020,26.323496
14.566001,0.008000,1.831055,2.746582,1.647949,1.831055,26.338144
14.575001,0.009000,1.831055,2.746582,1.708984,1.831055,26.354624
14.583001,0.008000,1.708984,2.929688,1.647949,1.708984,26.368296
14.592001,0.009000,1.770020,2.929688,1.770020,1.770020,26.384226
14.600000,0.008000,1.831055,2.746582,1.708984,1.831055,26.398874
14.609001,0.009000,1.892090,2.746582,1.770020,1.892090,26.415903
14.732000,0.123029,1.708984,2.807617,1.770020,1.708984,26.626158
14.739000,0.006975,1.831055,2.868652,1.770020,1.831055,26.638929
14.746000,0.006996,1.770020,2.563477,1.770020,1.770020,26.651312
14.753000,0.007000,1.831055,2.563477,1.770020,1.831055,26.664129
14.761001,0.008000,1.770020,2.563477,1.708984,1.770020,26.678289
14.769001,0.008000,1.708984,2.563477,1.708984,1.708984,26.691961
14.778001,0.009000,1.770020,2.563477,1.586914,1.770020,26.707891
14.786000,0.008000,1.953125,2.624512,1.708984,1.953125,26.723516
14.795001,0.009000,1.831055,2.624512,1.770020,1.831055,26.739996
14.803000,0.008000,1.831055,2.685547,1.708984,1.831055,26.754644
14.811001,0.008000,1.770020,2.746582,1.647949,1.770020,26.768805
14.820001,0.009000,1.892090,2.746582,1.647949,1.892090,26.785833
14.828001,0.008000,1.770020,2.746582,1.586914,1.770020,26.799994
14.837001,0.009000,1.770020,2.685547,1.708984,1.770020,26.815924
14.845000,0.008000,1.831055,2.807617,1.708984,1.831055,26.830572
14.854001,0.009000,1.770020,2.685547,1.647949,1.770020,26.846502
14.862000,0.008000,1.770020,2.807617,1.708984,1.770020,26.860662
14.871000,0.009000,1.770020,2.746582,1.647949,1.770020,26.876593
14.879001,0.008000,1.770020,2.746582,1.647949,1.770020,26.890753
14.888000,0.009000,1.647949,2.685547,1.708984,1.647949,26.905584
14.896001,0.008000,1.770020,2.685547,1.647949,1.770020,26.919744
14.905001,0.009000,1.892090,2.807617,1.708984,1.892090,26.936773
14.913001,0.008000,1.831055,2.746582,1.586914,1.831055,26.951422
14.921000,0.008000,1.892090,2.624512,1.647949,1.892090,26.966558
14.930000,0.009000,1.831055,2.624512,1.708984,1.831055,26.983038
14.938001,0.008000,1.708984,2.624512,1.708984,1.708984,26.996710
14.947001,0.009000,1.770020,2.685547,1.586914,1.770020,27.012640
14.955001,0.008000,1.708984,2.807617,1.647949,1.708984,27.026312
14.964001,0.009000,1.831055,2.746582,1.586914,1.831055,27.042791
14.972001,0.008000,1.831055,2.502441,1.464844,1.831055,27.057440
14.981001,0.009000,1.770020,2.746582,1.647949,1.770020,27.073370
14.989000,0.008000,1.708984,2.746582,1.586914,1.708984,27.087042
14.998001,0.009000,1.647949,2.746582,1.525879,1.647949,27.101873
15.006001,0.008000,1.708984,2.746582,1.586914,1.708984,27.115545
15.014001,0.008000,1.770020,2.746582,1.647949,1.770020,27.129705
15.023001,0.009000,1.770020,2.685547,1.647949,1.770020,27.145636
15.031001,0.008000,1.770020,2.624512,1.525879,1.770020,27.159796
15.040001,0.009000,1.770020,2.807617,1.586914,1.770020,27.175726
15.048000,0.008000,1.770020,2.746582,1.708984,1.770020,27.189886
15.057001,0.009000,1.831055,2.807617,1.770020,1.831055,27.206366
15.065001,0.008000,1.770020,2.746582,1.770020,1.770020,27.220526
15.074000,0.009000,1.708984,2.807617,1.708984,1.708984,27.235907
15.082001,0.008000,1.770020,2.807617,1.647949,1.770020,27.250067
15.091001,0.009000,1.708984,2.746582,1.525879,1.708984,27.265448
15.099001,0.008000,1.770020,2.685547,1.586914,1.770020,27.279608
15.107000,0.008000,1.770020,2.807617,1.647949,1.770020,27.293768
15.116001,0.009000,1.831055,2.746582,1.647949,1.831055,27.310247
15.124001,0.008000,1.708984,2.685547,1.586914,1.708984,27.323919
15.133000,0.009000,1.831055,2.746582,1.586914,1.831055,27.340399
15.141001,0.008000,1.708984,2.685547,1.708984,1.708984,27.354071
15.260001,0.119028,1.770020,2.563477,1.586914,1.770020,27.564753
15.268001,0.007972,1.831055,2.563477,1.708984,1.831055,27.579350
15.277000,0.009000,1.831055,2.563477,1.647949,1.831055,27.595829
15.285001,0.008000,1.892090,2.624512,1.770020,1.892090,27.610966
15.293001,0.008000,1.770020,2.563477,1.770020,1.770020,27.625126
15.302001,0.009000,1.770020,2.624512,1.708984,1.770020,27.641056
15.310000,0.008000,1.892090,2.746582,1.647949,1.892090,27.656193
15.319001,0.009000,1.770020,2.685547,1.586914,1.770020,27.672123
15.327001,0.008000,1.770020,2.624512,1.525879,1.770020,27.686283
15.336000,0.009000,1.708984,2.685547,1.586914,1.708984,27.701664
15.344001,0.008000,1.708984,2.624512,1.708984,1.708984,27.715336
15.353001,0.009000,1.831055,2.685547,1.647949,1.831055,27.731815
15.361001,0.008000,1.770020,2.624512,1.525879,1.770020,27.745975
15.370001,0.009000,1.770020,2.685547,1.708984,1.770020,27.761906
15.378000,0.008000,1.831055,2.624512,1.770020,1.831055,27.776554
15.386001,0.008000,1.770020,2.624512,1.647949,1.770020,27.790714
15.395000,0.009000,1.708984,2.685547,1.770020,1.708984,27.806095
15.403001,0.008000,1.770020,2.746582,1.708984,1.770020,27.820255
15.412001,0.009000,1.770020,2.746582,1.586914,1.770020,27.836185
15.420001,0.008000,1.770020,2.746582,1.647949,1.770020,27.850346
15.429001,0.009000,1.770020,2.807617,1.770020,1.770020,27.866276
15.437000,0.008000,1.708984,2.746582,1.647949,1.708984,27.879948
15.446001,0.009000,1.647949,2.685547,1.525879,1.647949,27.894779
15.454000,0.008000,1.831055,2.685547,1.647949,1.831055,27.909428
15.463000,0.009000,1.831055,2.624512,1.708984,1.831055,27.925907
15.471001,0.008000,1.770020,2.563477,1.708984,1.770020,27.940067
15.480000,0.009000,1.892090,2.685547,1.708984,1.892090,27.957096
15.488001,0.008000,1.831055,2.624512,1.770020,1.831055,27.971745
15.496000,0.008000,1.892090,2.563477,1.770020,1.892090,27.986881
15.505001,0.009000,1.892090,2.685547,1.770020,1.892090,28.003910
15.513000,0.008000,1.708984,2.807617,1.708984,1.708984,28.017582
15.522000,0.009000,1.831055,2.624512,1.708984,1.831055,28.034061
15.530001,0.008000,1.892090,2.685547,1.586914,1.892090,28.049198
15.539001,0.009000,1.831055,2.685547,1.647949,1.831055,28.065678
15.547001,0.008000,1.831055,2.624512,1.831055,1.831055,28.080326
15.556001,0.009000,1.708984,2.624512,1.770020,1.708984,28.095707
15.564001,0.008000,1.770020,2.685547,1.647949,1.770020,28.109867
15.573001,0.009000,1.770020,2.624512,1.647949,1.770020,28.125797
15.581000,0.008000,1.708984,2.624512,1.647949,1.708984,28.139469
15.589001,0.008000,1.831055,2.624512,1.647949,1.831055,28.154118
15.598001,0.009000,1.770020,2.563477,1.708984,1.770020,28.170048
15.606001,0.008000,1.770020,2.563477,1.525879,1.770020,28.184208
15.615001,0.009000,1.770020,2.563477,1.586914,1.770020,28.200138
15.623001,0.008000,1.770020,2.685547,1.708984,1.770020,28.214298
15.632001,0.009000,1.770020,2.563477,1.831055,1.770020,28.230228
15.640000,0.008000,1.831055,2.624512,1.831055,1.831055,28.244877
15.649001,0.009000,1.831055,2.868652,1.770020,1.831055,28.261356
15.657001,0.008000,1.770020,2.807617,1.708984,1.770020,28.275517
15.666000,0.009000,1.831055,2.685547,1.586914,1.831055,28.291996
15.674001,0.008000,1.831055,2.563477,1.647949,1.831055,28.306644
15.793001,0.119029,1.770020,2.685547,1.708984,1.770020,28.517328
15.801001,0.007971,1.770020,2.624512,1.647949,1.770020,28.531437
15.809001,0.008000,1.770020,2.502441,1.525879,1.770020,28.545597
15.818001,0.009000,1.708984,2.502441,1.708984,1.708984,28.560978
15.826001,0.008000,1.831055,2.563477,1.708984,1.831055,28.575626
15.835001,0.009000,1.831055,2.624512,1.708984,1.831055,28.592106
15.843000,0.008000,1.708984,2.807617,1.647949,1.708984,28.605778
15.852001,0.009000,1.892090,2.685547,1.586914,1.892090,28.622807
15.860001,0.008000,1.831055,2.746582,1.770020,1.831055,28.637455
15.868001,0.008000,1.831055,2.502441,1.647949,1.831055,28.652103
15.877001,0.009000,1.831055,2.563477,1.708984,1.831055,28.668583
15.885001,0.008000,1.892090,2.563477,1.525879,1.892090,28.683720
15.894001,0.009000,1.831055,2.746582,1.647949,1.831055,28.700199
15.902000,0.008000,1.770020,2.807617,1.647949,1.770020,28.714359
15.911001,0.009000,1.831055,2.929688,1.586914,1.831055,28.730839
15.919001,0.008000,1.770020,2.807617,1.586914,1.770020,28.744999
15.928000,0.009000,1.831055,2.929688,1.647949,1.831055,28.761478
15.936001,0.008000,1.770020,2.807617,1.647949,1.770020,28.775639
15.945001,0.009000,1.770020,2.746582,1.770020,1.770020,28.791569
15.953001,0.008000,1.831055,2.746582,1.770020,1.831055,28.806217
15.961000,0.008000,1.770020,2.746582,1.770020,1.770020,28.820377
15.970001,0.009000,1.708984,2.746582,1.770020,1.708984,28.835758
15.978001,0.008000,1.770020,2.746582,1.647949,1.770020,28.849918
15.987000,0.009000,1.770020,2.685547,1.770020,1.770020,28.865849
15.995001,0.008000,1.831055,2.563477,1.708984,1.831055,28.880497
16.004002,0.009000,1.831055,2.624512,1.708984,1.831055,28.896976
16.012001,0.008000,1.770020,2.624512,1.708984,1.770020,28.911137
16.021000,0.009000,1.770020,2.746582,1.708984,1.770020,28.927067
16.029001,0.008000,1.708984,2.746582,1.647949,1.708984,28.940739
16.038000,0.009000,1.770020,2.746582,1.586914,1.770020,28.956669
16.046001,0.008000,1.770020,2.746582,1.586914,1.770020,28.970829
16.055000,0.009000,1.831055,2.685547,1.525879,1.831055,28.987309
16.063002,0.008000,1.831055,2.624512,1.586914,1.831055,29.001957
16.071001,0.008000,1.770020,2.746582,1.647949,1.770020,29.016117
16.080000,0.009000,1.770020,2.807617,1.647949,1.770020,29.032047
16.088001,0.008000,1.708984,2.624512,1.647949,1.708984,29.045719
16.097000,0.009000,1.708984,2.502441,1.586914,1.708984,29.061100
16.105001,0.008000,1.770020,2.624512,1.770020,1.770020,29.075260
16.114000,0.009000,1.708984,2.685547,1.586914,1.708984,29.090641
16.122002,0.008000,1.647949,2.868652,1.647949,1.647949,29.103825
16.131001,0.009000,1.708984,2.807617,1.647949,1.708984,29.119205
16.139000,0.008000,1.770020,2.807617,1.647949,1.770020,29.133366
16.148001,0.009000,1.831055,2.685547,1.647949,1.831055,29.149845
16.156000,0.008000,1.831055,2.624512,1.647949,1.831055,29.164494
16.164001,0.008000,1.953125,2.624512,1.586914,1.953125,29.180119
16.173000,0.009000,1.770020,2.746582,1.647949,1.770020,29.196049
16.181002,0.008000,1.770020,2.746582,1.647949,1.770020,29.210209
16.190001,0.009000,1.647949,2.624512,1.647949,1.647949,29.225040
16.198000,0.008000,1.708984,2.685547,1.647949,1.708984,29.238712
16.207001,0.009000,1.708984,2.563477,1.647949,1.708984,29.254093
16.328001,0.121029,1.770020,2.624512,1.708984,1.770020,29.468317
16.335001,0.006975,1.708984,2.807617,1.708984,1.708984,29.480238
16.342001,0.006996,1.770020,2.685547,1.708984,1.770020,29.492620
16.350000,0.008000,1.770020,2.746582,1.708984,1.770020,29.506781
16.359001,0.009000,1.831055,2.807617,1.708984,1.831055,29.523260
16.367001,0.008000,1.831055,2.807617,1.647949,1.831055,29.537909
16.376001,0.009000,1.892090,2.746582,1.708984,1.892090,29.554937
16.384001,0.008000,1.892090,2.746582,1.647949,1.892090,29.570074
16.393002,0.009000,1.892090,2.624512,1.770020,1.892090,29.587103
16.401001,0.008000,1.770020,2.685547,1.708984,1.770020,29.601263
16.410000,0.009000,1.953125,2.746582,1.647949,1.953125,29.618841
16.418001,0.008000,1.831055,2.746582,1.586914,1.831055,29.633490
16.427000,0.009000,1.831055,2.746582,1.770020,1.831055,29.649969
16.435001,0.008000,1.831055,2.807617,1.708984,1.831055,29.664618
16.443001,0.008000,1.831055,2.685547,1.647949,1.831055,29.679266
16.452002,0.009000,1.831055,2.685547,1.647949,1.831055,29.695745
16.460001,0.008000,1.708984,2.685547,1.647949,1.708984,29.709417
16.469000,0.009000,1.770020,2.563477,1.586914,1.770020,29.725348
16.477001,0.008000,1.770020,2.685547,1.586914,1.770020,29.739508
16.486000,0.009000,1.770020,2.624512,1.586914,1.770020,29.755438
16.494001,0.008000,1.831055,2.685547,1.586914,1.831055,29.770086
16.503000,0.009000,1.770020,2.746582,1.708984,1.770020,29.786016
16.511002,0.008000,1.708984,2.807617,1.708984,1.708984,29.799688
16.520000,0.009000,1.770020,2.807617,1.647949,1.770020,29.815619
16.528000,0.008000,1.770020,2.868652,1.647949,1.770020,29.829779
16.536001,0.008000,1.708984,2.868652,1.647949,1.708984,29.843451
16.545000,0.009000,1.708984,2.746582,1.892090,1.708984,29.858831
16.553001,0.008000,1.770020,2.807617,1.647949,1.770020,29.872992
16.562000,0.009000,1.770020,2.563477,1.647949,1.770020,29.888922
16.570002,0.008000,1.708984,2.502441,1.708984,1.708984,29.902594
16.579000,0.009000,1.770020,2.624512,1.708984,1.770020,29.918524
16.587000,0.008000,1.831055,2.624512,1.708984,1.831055,29.933172
