-0.018457,-0.030277,0.73205078,0.00060242,0.00016142
25.084002,0.021000,1.708984,2.563477,1.586914,-0.112305,0.001465,0.998291,1.708984,-0.118682,-2.603139,-0.083546,-0.072024,-0.040545,-0.043001,0.73205078,0.00060242,0.00016142
25.105001,0.021000,1.647949,2.563477,1.647949,-0.112305,0.001221,0.997192,1.647949,-0.179717,-2.606913,-0.069697,-0.071332,-0.075798,0.006100,0.73205078,0.00060242,0.00016142
25.126001,0.021000,1.586914,2.563477,1.586914,-0.110962,0.000000,0.999023,1.586914,-0.240752,-2.611969,0.000000,-0.020468,-0.076388,0.076388,0.73205078,0.00060242,0.00016142
25.147001,0.020989,1.708984,2.685547,1.647949,-0.111694,0.000244,0.999756,1.708984,-0.118682,-2.614460,-0.013905,-0.016331,-0.022959,0.009054,0.73210591,0.00060196,0.00016126
25.168001,0.021011,1.708984,2.624512,1.647949,-0.111938,0.000244,0.997681,1.708984,-0.118682,-2.616953,-0.013933,-0.015244,-0.018824,0.004891,0.73194468,0.00060272,0.00016156
25.189001,0.021000,1.770020,2.685547,1.647949,-0.111084,0.000366,0.997437,1.770020,-0.057647,-2.618164,-0.020907,-0.019714,-0.016455,-0.004452,0.73209822,0.00060256,0.00016143
25.210001,0.021000,1.647949,2.685547,1.647949,-0.111328,0.000854,0.998413,1.647949,-0.179717,-2.621938,-0.048735,-0.041970,-0.023488,-0.025246,0.73205423,0.00060243,0.00016142
25.231001,0.021000,1.708984,2.624512,1.708984,-0.111328,0.000122,0.998779,1.708984,-0.118682,-2.624431,-0.006960,-0.017008,-0.044462,0.037503,0.73205107,0.00060242,0.00016142
25.252001,0.021000,1.770020,2.624512,1.525879,-0.111572,0.001099,0.999756,1.770020,-0.057647,-2.625641,-0.062574,-0.050689,-0.018219,-0.044355,0.73205084,0.00060242,0.00016142
25.273001,0.021000,1.708984,2.685547,1.708984,-0.111816,0.000610,0.998413,1.708984,-0.118682,-2.628134,-0.034809,-0.039732,-0.053181,0.018373,0.73205078,0.00060242,0.00016142
25.294001,0.021000,1.770020,2.685547,1.647949,-0.112305,0.000000,0.996704,1.770020,-0.057647,-2.629344,0.000000,-0.010970,-0.040942,0.040942,0.73205078,0.00060242,0.00016142
25.315001,0.020989,1.647949,2.685547,1.647949,-0.112305,0.000488,0.997437,1.647949,-0.179717,-2.633116,-0.027872,-0.024355,-0.014742,-0.013130,0.73210591,0.00060196,0.00016126
25.336000,0.021011,1.770020,2.624512,1.647949,-0.111694,0.000488,0.997314,1.770020,-0.057647,-2.634328,-0.027877,-0.027258,-0.025566,-0.002311,0.73194468,0.00060272,0.00016156
25.357000,0.021000,1.708984,2.746582,1.525879,-0.111938,0.000977,0.998657,1.708984,-0.118682,-2.636820,-0.055679,-0.048733,-0.029750,-0.025929,0.73209822,0.00060256,0.00016143
25.378000,0.021000,1.770020,2.624512,1.525879,-0.112061,0.000366,0.999878,1.770020,-0.057647,-2.638031,-0.020854,-0.028649,-0.049944,0.029089,0.73205423,0.00060243,0.00016142
25.399002,0.021000,1.647949,2.624512,1.586914,-0.110962,0.000244,0.999390,1.647949,-0.179717,-2.641805,-0.013911,-0.018871,-0.032423,0.018511,0.73205107,0.00060242,0.00016142
25.420002,0.021000,1.770020,2.746582,1.647949,-0.110962,0.000366,0.998413,1.770020,-0.057647,-2.643016,-0.020887,-0.020671,-0.020082,-0.000805,0.73205084,0.00060242,0.00016142
25.441002,0.021000,1.708984,2.746582,1.647949,-0.110840,0.000854,0.997681,1.708984,-0.118682,-2.645508,-0.048773,-0.041911,-0.023164,-0.025609,0.73205078,0.00060242,0.00016142
25.462002,0.021000,1.831055,2.563477,1.525879,-0.112427,-0.000122,0.999756,1.831055,0.003389,-2.645437,0.006952,-0.006122,-0.041839,0.048791,0.73205078,0.00060242,0.00016142
25.483002,0.021000,1.770020,2.624512,1.708984,-0.111450,0.000488,0.997803,1.770020,-0.057647,-2.646648,-0.027865,-0.022363,-0.007332,-0.020533,0.73205078,0.00060242,0.00016142
25.504002,0.021000,1.708984,2.624512,1.708984,-0.111450,0.000977,0.997437,1.708984,-0.118682,-2.649140,-0.055750,-0.047472,-0.024855,-0.030894,0.73205078,0.00060242,0.00016142
25.525002,0.021000,1.708984,2.624512,1.464844,-0.111572,0.000610,0.997925,1.708984,-0.118682,-2.651633,-0.034826,-0.038882,-0.049964,0.015138,0.73205078,0.00060242,0.00016142
